alpha,q,m,sigma,q_hat,m_hat,sigma_hat,test,train
0.358267716535433,2.233516216250505,1.617249426839448,6.893336532587073,0.0078129512415547,0.1092384175555164,0.1015341075950976,0.2009784145761199,0.0081351624643162
0.3618110236220472,2.233416243686058,1.6198169746384976,6.748189777542139,0.008085754099201,0.1122265969926057,0.1042478378064611,0.1975597345362086,0.0083640212596688
0.3653543307086614,2.2177856647989724,1.6162531615470157,6.5577624683854605,0.0084655397099706,0.1166430603707494,0.1083365810097181,0.1974346773865805,0.0086349205361822
0.3688976377952755,2.2008176860713973,1.6135676138448425,6.3537388612138415,0.0087972400618096,0.1191767460068129,0.1110838930316131,0.1953143690441766,0.0087615326179657
0.3724409448818897,2.186810675032272,1.610465022693743,6.165741811433195,0.0091328770339219,0.1218269762071309,0.1137930045400583,0.1921700828517111,0.0090553248499223
0.3759842519685039,2.180100588630198,1.6088661440501475,6.069938465483065,0.0093859110787813,0.1246966167200486,0.1164363455604154,0.1919346322577052,0.0091746328256621
0.3795275590551181,2.166974556962212,1.6074217473085255,5.885060631294795,0.0097793896616956,0.1282792634532621,0.1200610471301228,0.1904039071348492,0.0094349971830641
0.3830708661417322,2.154483270357938,1.6050902447638469,5.734258552693749,0.0102597505587924,0.1338565914275439,0.1252661386941216,0.1885377044320169,0.0097099960232801
0.3866141732283464,2.145043630925771,1.6041663305912226,5.589701268475932,0.010604333988953,0.1366565830956363,0.1281964994382335,0.1878225812306034,0.0097605818619121
0.3901574803149606,2.1403068113923283,1.6027695177848784,5.500140762773703,0.0108399182294846,0.1384102965938971,0.1297554094110159,0.1871442401028631,0.0098876068383338
0.3937007874015747,2.112459151287832,1.5983763285710617,5.253993094424432,0.0113654032078391,0.1437645339749134,0.1353057420480735,0.1826475492196674,0.0104487397145764
0.397244094488189,2.101549988614846,1.5946019248867884,5.141717651265633,0.0117176876994163,0.1467593397280921,0.1382931270753201,0.1823641154430727,0.0104657906092816
0.4007874015748031,2.1001154590048396,1.5964429264630025,5.049022308625803,0.0120447352711061,0.1498673132466778,0.1412517891693629,0.1829092054418585,0.0105446190979717
