alpha,D,L,rho,rho_star,lambda,Delta,MSE_mean,MSE_std,test_err_mean,test_err_std,train_data_loss_mean,train_reg_loss_mean,train_total_loss_mean,train_total_loss_std,_alpha,_mse,_mse_std,_test_err_mean,_test_err_std,_train_data_loss_mean,_train_reg_loss_mean,_train_total_loss_mean,_train_total_loss_std
0.6774193548387097,100.0,2.0,1.0,0.5,0.01,0.0,0.0067392627430681,0.0001362686881934,0.0007681835722905,3.006943632287868e-05,2.3633425682783127,67.25125908851624,69.61460165679455,0.0259339749211772,0.6774193548387097,0.0067392627430681,0.0001362686881934,0.0007681835722905,3.0069436322878692e-05,2.3633425682783127,67.25125908851624,0.0069614601656794,2.59339749211772e-06
0.6935483870967742,100.0,2.0,1.0,0.5,0.01,0.0,0.0058895314898528,0.0001012636878505,0.0006918162798683,2.3204928558940578e-05,2.213760167360306,65.8166618347168,68.0304220020771,0.0208850132401899,0.6935483870967742,0.0058895314898528,0.0001012636878505,0.0006918162798683,2.3204928558940578e-05,2.213760167360306,65.8166618347168,0.0068030422002077,2.08850132401899e-06
0.7096774193548387,100.0,2.0,1.0,0.5,0.01,0.0,0.0053264292690063,9.966136534255084e-05,0.0006224586122698,1.8346332808922724e-05,2.132487542927265,66.21049427986145,68.34298182278872,0.0232996386475949,0.7096774193548387,0.0053264292690063,9.966136534255084e-05,0.0006224586122698,1.8346332808922728e-05,2.132487542927265,66.21049427986145,0.0068342981822788,2.32996386475949e-06
0.7258064516129032,100.0,2.0,1.0,0.5,0.01,0.0,0.0046276575658101,0.0001059704224416,0.000563319230423,2.121590544980859e-05,1.9808001704514029,64.22783160209656,66.20863177254796,0.0216844488626565,0.7258064516129032,0.0046276575658101,0.0001059704224416,0.000563319230423,2.1215905449808595e-05,1.9808001704514029,64.22783160209656,0.0066208631772547,2.16844488626565e-06
0.7419354838709677,100.0,2.0,1.0,0.5,0.01,0.0,0.0052283460451705,0.0001102443892121,0.0005781653999292,1.9353414868478454e-05,2.113676533102989,67.57657241821289,69.69024895131588,0.0233756408677548,0.7419354838709677,0.0052283460451705,0.0001102443892121,0.0005781653999292,1.9353414868478454e-05,2.113676533102989,67.57657241821289,0.0069690248951315,2.33756408677548e-06
0.7580645161290323,100.0,2.0,1.0,0.5,0.01,0.0,0.0042450418869414,8.1914385757904e-05,0.0004960673513778,1.671843812030777e-05,1.9147131629288197,65.23352599143982,67.14823915436864,0.0211392628254132,0.7580645161290323,0.0042450418869414,8.1914385757904e-05,0.0004960673513778,1.671843812030777e-05,1.9147131629288197,65.23352599143982,0.0067148239154368,2.1139262825413197e-06
0.7741935483870968,100.0,2.0,1.0,0.5,0.01,0.0,0.0044242152660813,7.240641765070837e-05,0.0004983073677067,1.329855903444016e-05,1.9690147638320925,67.28447103500366,69.25348579883575,0.0193549363896268,0.7741935483870968,0.0044242152660813,7.240641765070837e-05,0.0004983073677067,1.3298559034440161e-05,1.9690147638320925,67.28447103500366,0.0069253485798835,1.93549363896268e-06
0.7903225806451613,100.0,2.0,1.0,0.5,0.01,0.0,0.0041508320281697,5.643294763819139e-05,0.0004595347254507,1.251378691000152e-05,1.8993670605123043,66.78888773918152,68.68825479969382,0.0143388399626311,0.7903225806451613,0.0041508320281697,5.643294763819139e-05,0.0004595347254507,1.251378691000152e-05,1.8993670605123043,66.78888773918152,0.0068688254799693,1.4338839962631102e-06
0.8064516129032258,100.0,2.0,1.0,0.5,0.01,0.0,0.0036862873879295,5.9608829873781946e-05,0.0004186761116216,9.985366281911645e-06,1.7993117719888687,65.8409526348114,67.64026440680027,0.0171373972238681,0.8064516129032258,0.0036862873879295,5.9608829873781946e-05,0.0004186761116216,9.985366281911645e-06,1.7993117719888687,65.8409526348114,0.00676402644068,1.71373972238681e-06
0.8225806451612903,100.0,2.0,1.0,0.5,0.01,0.0,0.0036480104007695,4.5943526934568865e-05,0.0004059740804223,1.1004202007457487e-05,1.7891551703214643,66.37437582015991,68.16353099048138,0.0135321757898443,0.8225806451612903,0.0036480104007695,4.5943526934568865e-05,0.0004059740804223,1.1004202007457487e-05,1.7891551703214643,66.37437582015991,0.0068163530990481,1.35321757898443e-06
0.8387096774193548,100.0,2.0,1.0,0.5,0.01,0.0,0.0035910680313684,5.892955132557282e-05,0.0003879480964315,1.248388958581598e-05,1.7818503491580486,67.17734169960022,68.95919204875827,0.015671157171441,0.8387096774193548,0.0035910680313684,5.892955132557282e-05,0.0003879480964315,1.2483889585815978e-05,1.7818503491580486,67.17734169960022,0.0068959192048758,1.5671157171441e-06
0.8548387096774194,100.0,2.0,1.0,0.5,0.01,0.0,0.0032850251391937,4.6814052972366974e-05,0.0003558691114449,1.1112620804206564e-05,1.7069957628846169,66.6205735206604,68.32756928354502,0.0140438930861422,0.8548387096774194,0.0032850251391937,4.6814052972366974e-05,0.0003558691114449,1.1112620804206564e-05,1.7069957628846169,66.6205735206604,0.0068327569283545,1.4043893086142198e-06
0.8709677419354839,100.0,2.0,1.0,0.5,0.01,0.0,0.0036314072692563,7.175672529043776e-05,0.0003683554668896,1.2137894226871705e-05,1.7837358005344868,68.53444504737854,70.31818084791303,0.0195749026422406,0.8709677419354839,0.0036314072692563,7.175672529043776e-05,0.0003683554668896,1.2137894226871706e-05,1.7837358005344868,68.53444504737854,0.0070318180847913,1.95749026422406e-06
0.8870967741935484,100.0,2.0,1.0,0.5,0.01,0.0,0.0036109245594069,5.0278276339599954e-05,0.0003546398902471,1.1037845912868017e-05,1.7827743031084538,69.27740788459778,71.06018218770623,0.0143558502629517,0.8870967741935484,0.0036109245594069,5.0278276339599954e-05,0.0003546398902471,1.1037845912868017e-05,1.7827743031084538,69.27740788459778,0.0071060182187706,1.43558502629517e-06
0.9032258064516128,100.0,2.0,1.0,0.5,0.01,0.0,0.0031834366628671,4.574364868192909e-05,0.0003272495496275,7.581388939961106e-06,1.692981369793415,68.75234794616699,70.44532931596041,0.0123967555006646,0.9032258064516128,0.0031834366628671,4.574364868192909e-05,0.0003272495496275,7.581388939961105e-06,1.692981369793415,68.75234794616699,0.007044532931596,1.23967555006646e-06
0.9193548387096774,100.0,2.0,1.0,0.5,0.01,0.0,0.0027094067998692,4.805178337127225e-05,0.0002910154471464,1.0199426003832896e-05,1.5621271654963491,66.72752165794373,68.28964882344007,0.0152027945764715,0.9193548387096774,0.0027094067998692,4.805178337127225e-05,0.0002910154471464,1.0199426003832896e-05,1.5621271654963491,66.72752165794373,0.006828964882344,1.52027945764715e-06
0.935483870967742,100.0,2.0,1.0,0.5,0.01,0.0,0.0029777992979544,4.480978559901213e-05,0.0002964219411296,8.949555948075279e-06,1.6350502334535122,68.7938015460968,70.42885177955031,0.013119973576367,0.935483870967742,0.0029777992979544,4.480978559901213e-05,0.0002964219411296,8.949555948075279e-06,1.6350502334535122,68.7938015460968,0.007042885177955,1.3119973576367e-06
0.9516129032258064,100.0,2.0,1.0,0.5,0.01,0.0,0.0026255939666005,3.235729283003364e-05,0.0002708645442908,8.357702089455033e-06,1.54111785069108,67.71227669715881,69.2533945478499,0.0117144586752077,0.9516129032258064,0.0026255939666005,3.235729283003364e-05,0.0002708645442908,8.357702089455033e-06,1.54111785069108,67.71227669715881,0.0069253394547849,1.17144586752077e-06
0.967741935483871,100.0,2.0,1.0,0.5,0.01,0.0,0.0026119797276407,3.723327246166331e-05,0.0002632829318827,8.17285549667002e-06,1.5175227038562298,67.224937915802,68.74246061965823,0.0120492973666783,0.967741935483871,0.0026119797276407,3.723327246166331e-05,0.0002632829318827,8.17285549667002e-06,1.5175227038562298,67.224937915802,0.0068742460619658,1.20492973666783e-06
0.9838709677419356,100.0,2.0,1.0,0.5,0.01,0.0,0.0023310311000565,3.572873393020771e-05,0.0002435674173284,6.032931223885525e-06,1.4533475562930107,66.93813371658325,68.39148127287626,0.0112509303851479,0.9838709677419356,0.0023310311000565,3.572873393020771e-05,0.00024356741732840004,6.032931223885525e-06,1.4533475562930107,66.93813371658325,0.0068391481272876,1.12509303851479e-06
1.0,100.0,2.0,1.0,0.5,0.01,0.0,0.0023893657169596,3.660160260050523e-05,0.0002402892901045,6.907524116685496e-06,1.4721054136753082,68.13474726676941,69.60685268044472,0.0122061700624397,1.0,0.0023893657169596,3.660160260050523e-05,0.0002402892901045,6.907524116685496e-06,1.4721054136753082,68.13474726676941,0.0069606852680444,1.22061700624397e-06
